MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
1.8008,48.0,3.863636363636364,1.3636363636363635,545.0,4.128787878787879,32.7,-117.14,0.865
1.3125,52.0,2.3372093023255816,1.063953488372093,557.0,3.2383720930232562,32.71,-117.15,0.875
1.2863,52.0,2.7590361445783134,0.891566265060241,1283.0,7.7289156626506035,32.7,-117.15,0.863
1.2292,52.0,2.3401360544217686,1.2040816326530612,460.0,3.129251700680272,32.72,-117.15,1.375
0.7685,39.0,2.7522123893805306,1.6017699115044248,206.0,1.8230088495575218,32.71,-117.17,1.875
4.0,26.0,4.128440366972477,1.211009174311927,317.0,2.9082568807339446,32.73,-117.14,1.375
1.9597,52.0,2.8391608391608387,1.097902097902098,821.0,1.9137529137529137,32.73,-117.16,2.0
1.5909,44.0,2.7336244541484715,1.1179039301310043,572.0,2.497816593886463,32.72,-117.17,2.625
1.9203,52.0,3.7789046653144016,1.1338742393509127,906.0,1.8377281947261663,32.73,-117.16,1.9580000000000002
2.4069,52.0,3.538116591928252,1.0919282511210762,879.0,1.97085201793722,32.73,-117.17,2.15
2.9422,38.0,4.582048957388938,1.0589301903898458,2366.0,2.1450589301903897,32.74,-117.17,2.8939999999999997
1.6591,52.0,2.5,0.8181818181818182,65.0,2.9545454545454546,32.73,-117.17,1.125
2.4,40.0,3.7243589743589753,1.0064102564102564,298.0,1.9102564102564104,32.76,-117.2,2.55
0.536,52.0,5.0,1.0,13.0,2.6,32.75,-117.19,1.625
1.0612,15.0,2.5535714285714284,1.0446428571428572,914.0,1.3601190476190477,32.75,-117.21,3.0
2.2982,45.0,5.5,1.06,1980.0,3.6,32.74,-117.21,0.875
2.9735,24.0,4.478260869565218,1.1270022883295194,2147.0,2.4565217391304346,32.75,-117.22,2.25
3.1389,23.0,4.052013422818792,1.0956375838926171,1275.0,2.139261744966443,32.75,-117.23,1.018
3.3456,11.0,3.895022624434389,1.1266968325791855,1960.0,1.7737556561085972,32.75,-117.23,1.598
6.9322,52.0,6.45077720207254,0.9015544041450776,468.0,2.424870466321244,32.74,-117.21,3.345
7.4029,52.0,6.752631578947367,0.9105263157894736,436.0,2.294736842105263,32.74,-117.22,3.457
4.5878,34.0,5.59794776119403,1.0363805970149254,2654.0,2.4757462686567164,32.75,-117.22,2.91
3.8409,38.0,5.440329218106996,1.0534979423868314,1640.0,2.2496570644718794,32.73,-117.22,2.9139999999999997
2.5259,35.0,4.567398119122257,1.0705329153605017,1562.0,2.4482758620689653,32.73,-117.23,2.4019999999999997
2.7273,44.0,4.5625,1.02734375,509.0,1.98828125,32.73,-117.23,2.697
4.1806,44.0,6.470046082949308,1.0552995391705071,513.0,2.3640552995391704,32.74,-117.23,2.638
7.5557,36.0,7.743396226415094,1.0830188679245285,699.0,2.637735849056604,32.73,-117.23,4.414
6.6661,32.0,6.85996705107084,1.1548599670510709,1277.0,2.103789126853377,32.71,-117.24,5.00001
7.5925,39.0,7.150462962962963,0.9976851851851852,1175.0,2.7199074074074074,32.72,-117.24,4.667
6.5319,36.0,6.2816229116945115,1.0739856801909309,2038.0,4.863961813842481,32.72,-117.25,3.458
6.597,33.0,7.01673640167364,0.9539748953974896,629.0,2.631799163179916,32.72,-117.25,4.9639999999999995
6.3331,37.0,6.521994134897361,0.9706744868035192,821.0,2.407624633431085,32.73,-117.25,4.0
2.7515,33.0,4.235772357723577,1.1300813008130082,1785.0,1.8140243902439024,32.74,-117.28,2.477
2.6962,36.0,4.096997690531178,1.1039260969976905,1648.0,1.9030023094688224,32.74,-117.25,2.8819999999999997
2.9904,36.0,4.3675417661097855,1.026252983293556,755.0,1.801909307875895,32.74,-117.25,2.8680000000000003
4.0862,44.0,5.295373665480427,0.9217081850533808,667.0,2.3736654804270456,32.74,-117.24,3.218
4.5938,39.0,6.205882352941178,0.9411764705882352,635.0,2.334558823529412,32.73,-117.25,3.674
3.4286,5.0,4.28169014084507,1.1948356807511735,892.0,2.0938967136150235,32.75,-117.23,1.375
4.8167,16.0,5.072727272727271,1.0493506493506493,798.0,2.0727272727272728,32.74,-117.23,1.6980000000000002
4.1339,35.0,4.780621572212067,0.959780621572212,1312.0,2.3985374771480803,32.74,-117.23,2.3819999999999997
4.05,45.0,5.221884498480243,0.8905775075987842,757.0,2.3009118541033438,32.74,-117.24,2.8489999999999998
2.9896,36.0,4.289393939393939,1.0136363636363637,1279.0,1.9378787878787882,32.75,-117.24,2.5269999999999997
2.6625,36.0,3.887147335423197,0.9717868338557992,577.0,1.8087774294670849,32.74,-117.25,2.4819999999999998
2.4672,37.0,3.1538461538461537,1.0,645.0,1.7108753315649867,32.75,-117.25,2.167
2.2328,34.0,3.2269736842105265,1.0296052631578947,508.0,1.6710526315789471,32.75,-117.28,2.667
2.45,21.0,3.8515625,1.2604166666666667,658.0,1.7135416666666667,32.78,-117.25,3.5
4.3403,38.0,5.0680000000000005,1.36,442.0,1.768,32.77,-117.28,5.0
3.18,32.0,4.167010309278351,1.0804123711340206,973.0,2.0061855670103093,32.77,-117.25,3.625
4.9125,38.0,5.3833718244803705,1.138568129330254,836.0,1.9307159353348728,32.76,-117.25,4.526
3.625,28.0,3.9756888168557536,1.0502431118314424,1082.0,1.7536466774716368,32.79,-117.23,2.667
4.6293,35.0,4.580555555555557,0.9861111111111112,746.0,2.0722222222222224,32.78,-117.23,3.565
4.1742,44.0,5.171428571428573,1.0261904761904759,892.0,2.1238095238095243,32.78,-117.24,3.4219999999999997
3.4306,18.0,4.826996197718631,1.1711026615969582,964.0,1.832699619771863,32.79,-117.24,2.75
1.7273,19.0,3.4323144104803487,1.2314410480349345,525.0,2.2925764192139737,32.8,-117.21,1.375
2.3482,22.0,4.001342281879195,1.1718120805369128,1751.0,2.350335570469799,32.8,-117.23,1.906
2.4643,27.0,3.8486646884273,1.0534124629080122,776.0,2.3026706231454006,32.8,-117.23,2.444
3.8026,28.0,5.647940074906367,0.9850187265917604,996.0,3.730337078651685,32.81,-117.23,2.7
3.7813,21.0,4.615176151761519,0.9078590785907859,902.0,2.4444444444444446,32.81,-117.22,3.625
2.5568,32.0,3.7319347319347322,1.0909090909090908,731.0,1.703962703962704,32.8,-117.25,2.583
2.9781,31.0,3.6427378964941566,1.0517529215358932,1069.0,1.7846410684474123,32.8,-117.25,2.125
3.6429,25.0,4.3042328042328055,0.992063492063492,735.0,1.9444444444444444,32.79,-117.25,3.1710000000000003
2.6403,31.0,3.7816711590296497,1.045822102425876,724.0,1.9514824797843664,32.8,-117.23,2.161
2.9258,26.0,4.302005012531328,1.093984962406015,1492.0,1.8696741854636592,32.8,-117.24,2.3480000000000003
2.1357,28.0,3.339563862928349,1.031152647975078,692.0,2.155763239875389,32.8,-117.24,1.875
3.8018,18.0,3.8017241379310343,1.1396551724137929,874.0,1.5068965517241382,32.8,-117.24,1.125
2.2880000000000003,19.0,3.7037773359840953,0.9880715705765408,868.0,1.7256461232604374,32.8,-117.24,2.1
3.1010000000000004,29.0,4.004744958481614,1.0462633451957295,1513.0,1.7947805456702255,32.8,-117.24,2.3819999999999997
3.3942,32.0,4.515037593984962,1.0357142857142858,1020.0,1.9172932330827068,32.81,-117.25,3.074
4.2296,35.0,4.598790322580644,1.0201612903225807,1005.0,2.026209677419355,32.8,-117.25,2.75
3.3274,26.0,3.9134615384615374,1.0560897435897436,1134.0,1.8173076923076923,32.8,-117.25,2.955
2.3284,30.0,4.048780487804878,1.054878048780488,577.0,1.7591463414634143,32.81,-117.26,2.906
2.92,37.0,4.091139240506329,1.0658227848101265,650.0,1.6455696202531649,32.81,-117.26,3.265
6.9553,35.0,7.307392996108949,1.1984435797665371,598.0,2.326848249027237,32.81,-117.29,5.00001
3.7439999999999998,30.0,4.203488372093023,1.119186046511628,650.0,1.8895348837209305,32.8,-117.26,4.5
5.4103,33.0,5.275747508305648,0.9601328903654484,683.0,2.2691029900332227,32.81,-117.24,3.324
6.5881,34.0,6.1734693877551035,0.9974489795918368,917.0,2.3392857142857144,32.81,-117.24,3.944
3.875,39.0,4.589242053789731,1.0415647921760391,805.0,1.9682151589242052,32.83,-117.27,4.1
4.1477,38.0,5.530373831775701,1.1214953271028036,891.0,2.08177570093458,32.83,-117.31,5.00001
4.1793,35.0,5.497164461247637,1.1247637051039698,1068.0,2.01890359168242,32.82,-117.27,5.00001
4.425,26.0,5.123134328358209,1.2537313432835822,608.0,2.2686567164179103,32.85,-117.27,4.75
3.1324,28.0,4.228260869565218,1.2572463768115942,770.0,1.394927536231884,32.85,-117.3,5.00001
5.9359,24.0,6.7863070539419095,1.053941908713693,1496.0,3.103734439834025,32.81,-117.23,4.2219999999999995
10.9529,17.0,8.609958506224066,1.0871369294605808,704.0,2.9211618257261414,32.83,-117.25,5.00001
6.1025,26.0,6.566666666666666,1.095,1180.0,1.9666666666666663,32.84,-117.27,5.00001
4.6875,26.0,6.359073359073359,1.0077220077220077,694.0,2.6795366795366795,32.85,-117.22,2.7439999999999998
8.051,19.0,7.352459016393442,0.9480874316939892,1154.0,3.1530054644808745,32.84,-117.22,3.636
6.3955,25.0,7.367595818815332,1.0470383275261324,1634.0,2.846689895470383,32.85,-117.23,3.167
6.5382,24.0,7.308943089430894,1.0040650406504066,1573.0,3.1971544715447155,32.86,-117.21,3.26
5.3693,26.0,6.2304147465437785,0.9308755760368664,654.0,3.0138248847926272,32.86,-117.21,2.6069999999999998
5.4067,26.0,6.005970149253732,0.9402985074626866,872.0,2.602985074626865,32.85,-117.21,2.775
7.4351,18.0,8.44836956521739,1.361413043478261,949.0,2.578804347826087,32.83,-117.24,4.457
7.8013,19.0,7.248275862068965,1.0510344827586209,1773.0,2.4455172413793105,32.82,-117.25,4.74
9.5245,23.0,7.607187112763321,1.023543990086741,2036.0,2.5229244114002483,32.82,-117.25,5.00001
10.7721,24.0,8.893048128342246,1.0641711229946524,578.0,3.0909090909090913,32.83,-117.26,5.00001
8.496,34.0,7.825970548862115,1.0508701472556894,1817.0,2.4323962516733597,32.82,-117.26,5.00001
8.0639,35.0,8.022598870056497,1.0903954802259888,469.0,2.6497175141242937,32.83,-117.27,5.00001
5.1023,25.0,5.833667334669339,1.0681362725450902,1137.0,2.278557114228457,32.86,-117.25,5.00001
7.2821,27.0,7.760736196319018,1.4386503067484662,594.0,1.8220858895705518,32.86,-117.25,5.00001
5.3787,42.0,6.905882352941178,1.2901960784313726,480.0,1.8823529411764703,32.85,-117.26,5.00001
6.7587,18.0,8.470108695652174,1.2907608695652173,904.0,2.4565217391304346,32.85,-117.24,3.885
10.0707,22.0,7.906818181818182,1.018181818181818,1252.0,2.845454545454545,32.85,-117.24,5.00001
4.7891,22.0,6.025817555938038,1.0860585197934596,1297.0,2.2323580034423407,32.85,-117.2,2.9530000000000003
2.4207,26.0,4.140540540540541,0.9891891891891892,980.0,1.7657657657657655,32.85,-117.2,2.135
3.0104,15.0,3.855218855218855,1.1144781144781144,1034.0,1.7407407407407407,32.87,-117.23,2.042
3.045,16.0,2.708803611738149,1.0564334085778782,648.0,1.4627539503386005,32.86,-117.23,1.0
5.417000000000001,11.0,4.9258675078864345,1.167192429022082,1223.0,1.9290220820189277,32.87,-117.23,1.9680000000000002
3.2794,16.0,5.405405405405406,1.0926640926640927,1267.0,2.4459459459459456,32.86,-117.21,1.486
3.6287,4.0,3.900622605363985,1.09794061302682,7604.0,1.82088122605364,32.86,-117.22,2.8080000000000003
3.8542,5.0,3.8246187363834414,1.0980392156862746,1599.0,1.7418300653594772,32.87,-117.22,1.766
3.9356,4.0,4.622317596566523,1.1748927038626609,1923.0,2.0633047210300433,32.86,-117.2,2.67
4.9464,14.0,5.097165991902834,0.9635627530364372,889.0,3.5991902834008096,32.91,-117.15,1.7480000000000002
6.0891,5.0,5.469594594594594,0.9189189189189191,1063.0,3.591216216216216,32.91,-117.16,2.146
4.8229,10.0,5.4,0.9908045977011494,1598.0,3.6735632183908047,32.91,-117.15,1.8319999999999999
4.2008,12.0,4.643646408839778,1.0524861878453038,1050.0,2.9005524861878453,32.9,-117.15,1.761
2.8728,8.0,3.7091503267973858,1.0468409586056644,1742.0,1.89760348583878,32.91,-117.12,1.146
3.6111,15.0,5.0,0.9172413793103448,747.0,2.575862068965517,32.91,-117.13,1.963
4.2969,16.0,5.607638888888888,1.0052083333333333,1825.0,3.1684027777777777,32.91,-117.13,1.5119999999999998
4.2234,16.0,4.682678311499272,1.042212518195051,2054.0,2.98981077147016,32.9,-117.14,1.621
3.7156,15.0,4.420634920634921,1.022222222222222,1798.0,2.8539682539682536,32.9,-117.13,1.7519999999999998
4.6667,13.0,4.9376770538243635,1.028328611898017,854.0,2.4192634560906514,32.9,-117.12,1.382
3.2151,7.0,3.3538461538461535,1.0717948717948718,766.0,1.9641025641025638,32.92,-117.14,1.063
4.9375,15.0,5.888213851761848,1.0024301336573511,2797.0,3.3985419198055893,32.94,-117.13,1.804
4.2109,14.0,4.98974358974359,1.1871794871794872,1205.0,3.08974358974359,32.93,-117.14,1.712
5.3625,7.0,5.97071129707113,1.0167364016736402,927.0,3.8786610878661087,32.93,-117.12,2.189
5.1433,16.0,6.306264501160093,1.0162412993039442,1515.0,3.5150812064965202,32.93,-117.15,1.8530000000000002
5.2864,15.0,4.692771084337348,0.9457831325301204,949.0,2.8584337349397586,32.92,-117.14,1.744
4.4615,16.0,4.774818401937046,0.973365617433414,1377.0,3.3341404358353515,32.92,-117.15,1.683
4.9024,16.0,5.813267813267813,0.9631449631449632,1482.0,3.641277641277641,32.92,-117.15,1.829
5.8343,15.0,6.598726114649682,0.9490445859872612,395.0,2.515923566878981,32.95,-117.26,5.00001
6.7694,16.0,6.28968253968254,1.0674603174603174,1829.0,2.4193121693121693,32.94,-117.25,4.2589999999999995
5.9806,15.0,6.094594594594594,1.1452702702702702,673.0,2.2736486486486487,32.94,-117.25,3.705
5.9547,18.0,6.5473251028806585,1.102880658436214,547.0,2.2510288065843618,32.95,-117.24,3.293
6.4321,5.0,7.17981072555205,0.9810725552050472,1158.0,3.652996845425867,32.98,-117.13,2.719
6.4696,10.0,7.217391304347826,0.9710144927536232,1700.0,3.519668737060041,32.97,-117.13,2.495
6.3721,12.0,7.617157490396927,1.0230473751600513,2936.0,3.7592829705505766,32.96,-117.14,2.415
6.357,4.0,6.1143724696356285,1.0705128205128205,7301.0,2.463225371120108,32.95,-117.22,3.225
3.7841,34.0,5.141856392294222,1.0455341506129596,1512.0,2.647985989492119,32.83,-117.22,1.7690000000000001
5.4605,31.0,5.436813186813186,0.9986263736263736,1924.0,2.642857142857143,32.83,-117.22,1.902
5.7451,17.0,5.482926829268293,0.9121951219512195,553.0,2.6975609756097563,32.83,-117.22,2.373
4.5402,34.0,6.441791044776119,1.0925373134328358,1046.0,3.1223880597014926,32.84,-117.21,1.821
3.5078,36.0,4.510703363914373,1.003058103975535,806.0,2.4648318042813457,32.83,-117.21,1.66
4.1806,28.0,6.317738791423002,1.0389863547758285,1334.0,2.6003898635477585,32.83,-117.21,1.996
4.3862,33.0,5.648520710059173,1.0331360946745562,1954.0,2.3124260355029587,32.81,-117.21,1.848
3.7963,22.0,5.134615384615385,1.0920329670329672,1476.0,2.027472527472528,32.82,-117.22,3.031
3.5078,24.0,3.5960591133004924,0.9655172413793104,335.0,1.6502463054187193,32.81,-117.22,3.625
3.3369999999999997,35.0,5.320537428023033,1.0307101727447217,1392.0,2.671785028790787,32.82,-117.2,1.723
4.9219,35.0,6.154061624649861,0.9887955182072831,945.0,2.647058823529412,32.82,-117.19,1.929
4.2768,32.0,5.022304832713755,0.8810408921933085,823.0,3.059479553903346,32.84,-117.18,1.6780000000000002
5.5277,30.0,5.781902552204176,0.9419953596287703,1250.0,2.9002320185614847,32.84,-117.19,1.9709999999999999
3.875,35.0,5.546568627450982,1.0465686274509804,1001.0,2.45343137254902,32.84,-117.19,1.72
4.3317,30.0,6.062030075187969,1.0432330827067668,1601.0,3.009398496240601,32.83,-117.19,1.733
3.0375,21.0,4.9722703639514725,1.0329289428076256,1471.0,2.5493934142114383,32.82,-117.17,1.976
4.2708,27.0,6.289544235924933,1.0697050938337802,1105.0,2.962466487935657,32.83,-117.18,1.828
3.9265,31.0,5.062857142857143,1.008571428571429,1090.0,3.1142857142857143,32.83,-117.18,1.62
4.6875,28.0,5.99738219895288,0.9712041884816754,1098.0,2.87434554973822,32.82,-117.16,1.88
4.739,26.0,6.4639999999999995,1.0346666666666666,974.0,2.5973333333333333,32.81,-117.17,1.841
5.0603,26.0,6.303999999999999,1.016,346.0,2.7680000000000002,32.81,-117.17,1.857
3.1146,24.0,4.887850467289719,1.1744548286604362,715.0,2.2274143302180685,32.82,-117.17,1.875
2.2899,14.0,4.145593869731801,1.053639846743295,2046.0,1.9597701149425288,32.81,-117.16,1.59
3.6371,34.0,6.002638522427441,0.9894459102902374,1021.0,2.6939313984168867,32.81,-117.16,1.7630000000000001
4.7679,28.0,6.899598393574298,1.0783132530120485,1503.0,3.0180722891566263,32.81,-117.18,2.04
5.1491,33.0,6.2288438617401685,0.9928486293206198,2221.0,2.647199046483909,32.81,-117.19,2.07
2.2663,44.0,3.4429223744292234,0.984779299847793,3009.0,4.579908675799087,32.79,-117.17,1.236
2.1447,43.0,4.4526315789473685,1.0421052631578946,946.0,3.319298245614035,32.79,-117.17,1.3330000000000002
3.4706,20.0,5.2742537313432845,1.0335820895522387,1822.0,3.399253731343284,32.8,-117.17,1.5759999999999998
3.6375,24.0,4.9390581717451525,1.0595567867036009,1697.0,2.350415512465374,32.78,-117.16,1.786
3.3375,32.0,4.053864168618267,0.9672131147540984,1569.0,3.6744730679156903,32.79,-117.16,1.5430000000000001
2.3658,17.0,4.073093220338983,1.1133474576271187,3102.0,3.2860169491525424,32.78,-117.17,1.641
3.767,35.0,4.9786476868327405,0.9750889679715302,695.0,2.4733096085409247,32.77,-117.17,1.6680000000000001
4.5481,6.0,4.725490196078432,1.0723039215686274,1547.0,1.8958333333333333,32.77,-117.17,1.6480000000000001
2.7386,16.0,3.3673758865248233,1.1063829787234043,913.0,1.2950354609929078,32.77,-117.18,0.875
3.6492,8.0,4.577447335811648,1.2354399008674102,1297.0,1.607187112763321,32.76,-117.18,1.589
3.4,23.0,5.424107142857144,1.0044642857142858,592.0,2.642857142857143,32.77,-117.18,2.006
4.2417,33.0,5.8081264108352135,0.984198645598194,1084.0,2.4469525959367946,32.8,-117.2,2.9410000000000003
3.1304,16.0,3.79093567251462,1.1608187134502923,1235.0,1.805555555555556,32.8,-117.19,1.663
2.3599,36.0,4.771971496437055,1.2672209026128265,1620.0,1.9239904988123515,32.8,-117.2,1.6840000000000002
4.5987,29.0,4.930894308943088,0.9268292682926829,654.0,2.658536585365854,32.79,-117.2,2.556
3.2312,34.0,3.40990990990991,0.954954954954955,409.0,1.8423423423423424,32.79,-117.2,1.922
4.0057,38.0,5.366935483870968,1.0040322580645162,1132.0,2.282258064516129,32.78,-117.2,2.416
3.765,30.0,4.181126331811264,0.9741248097412479,3185.0,4.84779299847793,32.77,-117.19,2.38
3.8571,9.0,4.7669172932330826,1.1428571428571428,248.0,1.8646616541353385,32.77,-117.19,1.4380000000000002
2.8621,31.0,4.225108225108225,1.0194805194805194,936.0,2.0259740259740258,32.77,-117.2,1.969
3.9417,33.0,6.194895591647332,1.0092807424593968,1256.0,2.91415313225058,32.8,-117.14,1.798
2.5368,35.0,6.21078431372549,1.03921568627451,710.0,3.480392156862745,32.8,-117.14,1.696
4.7813,35.0,6.470162748643762,1.0524412296564196,1568.0,2.835443037974684,32.79,-117.14,1.886
2.7652,19.0,4.0317757009345785,1.0355140186915888,1349.0,2.521495327102804,32.81,-117.13,1.774
4.4886,34.0,5.945578231292517,1.0,800.0,2.7210884353741496,32.81,-117.14,1.791
3.8125,31.0,5.005797101449276,0.991304347826087,879.0,2.5478260869565217,32.8,-117.12,1.663
4.2098,35.0,5.673151750972762,1.019455252918288,723.0,2.813229571984436,32.79,-117.13,1.7409999999999999
3.6458,35.0,5.341176470588235,0.9529411764705882,698.0,2.7372549019607844,32.79,-117.13,1.7380000000000002
2.9576,16.0,3.613356766256591,1.10896309314587,847.0,1.4885764499121266,32.77,-117.15,0.922
5.5673,7.0,5.865384615384616,1.1394230769230769,2710.0,2.605769230769231,32.81,-117.09,2.8819999999999997
2.6607,16.0,6.1514683153013925,1.054095826893354,3174.0,4.905718701700153,32.82,-117.11,1.75
2.875,17.0,5.691082802547772,1.0509554140127388,1341.0,4.270700636942674,32.82,-117.11,1.125
2.5953,15.0,7.053497942386831,1.0102880658436213,2303.0,4.738683127572017,32.81,-117.11,0.675
4.3783,16.0,6.028612303290415,1.0643776824034334,1820.0,2.603719599427754,32.83,-117.1,1.795
5.9734,10.0,6.34436274509804,1.0490196078431373,2190.0,2.6838235294117645,32.82,-117.08,2.717
6.4335,7.0,7.383081896551723,1.2672413793103448,4446.0,2.3954741379310347,32.83,-117.08,2.6060000000000003
6.0266,8.0,6.466275659824047,1.0205278592375366,777.0,2.2785923753665687,32.83,-117.04,1.774
10.3354,5.0,8.8300395256917,1.0118577075098814,894.0,3.5335968379446636,32.91,-117.07,4.776
3.625,25.0,5.3291366906474815,0.9928057553956836,1162.0,2.0899280575539567,32.8,-117.08,1.845
2.8631,20.0,4.401209677419356,1.0766129032258065,999.0,2.0141129032258065,32.79,-117.09,1.6969999999999998
4.7188,36.0,6.008333333333334,1.0194444444444444,915.0,2.5416666666666665,32.8,-117.09,1.7409999999999999
3.375,32.0,6.373493975903615,1.0763052208835342,635.0,2.550200803212852,32.8,-117.08,1.781
3.5179,16.0,3.64765784114053,1.0549898167006109,1006.0,2.0488798370672097,32.79,-117.11,1.2930000000000001
3.5562,16.0,3.411602209944751,1.1464088397790055,1170.0,1.6160220994475138,32.78,-117.11,0.735
3.6528,16.0,4.212523719165086,0.9715370018975332,930.0,1.7647058823529411,32.78,-117.11,1.3319999999999999
3.8333,36.0,5.644314868804664,1.0058309037900874,861.0,2.510204081632653,32.79,-117.09,1.7
3.1964,31.0,5.230569948186528,1.0803108808290156,872.0,2.2590673575129534,32.79,-117.09,1.777
2.9881,28.0,4.346055979643766,1.0,816.0,2.0763358778625958,32.78,-117.09,1.653
5.1488,31.0,6.296296296296298,0.9753086419753086,1017.0,2.5111111111111106,32.8,-117.07,1.81
6.7927,17.0,7.122965641952983,0.9945750452079566,1694.0,3.0632911392405062,32.81,-117.06,2.347
5.5,17.0,7.066037735849058,1.0691823899371071,973.0,3.059748427672956,32.8,-117.06,2.22
7.8336,25.0,8.055016181229773,1.0161812297734627,911.0,2.9482200647249197,32.79,-117.07,2.7760000000000002
6.7196,23.0,7.158045977011494,1.0057471264367817,863.0,2.4798850574712645,32.79,-117.04,3.068
4.8,31.0,5.546875,0.9732142857142856,942.0,2.102678571428572,32.78,-117.06,2.208
4.3281,19.0,5.499288762446658,1.1024182076813656,1554.0,2.2105263157894743,32.8,-117.03,2.2
2.0337,11.0,4.210280373831775,1.02803738317757,630.0,1.4719626168224298,32.8,-117.04,1.4669999999999999
3.1,17.0,4.846511627906977,0.9767441860465116,650.0,3.0232558139534884,32.8,-117.01,0.8420000000000001
4.3152,33.0,6.046686746987952,0.9984939759036144,1864.0,2.8072289156626504,32.79,-117.01,1.5930000000000002
3.65,29.0,4.987854251012147,0.9838056680161944,665.0,2.6923076923076925,32.8,-117.02,1.689
5.516,26.0,7.1869009584664525,1.0303514376996803,1866.0,2.980830670926517,32.81,-117.01,1.851
4.0656,27.0,6.09375,0.990625,950.0,2.96875,32.81,-117.02,1.64
5.3441,21.0,7.005,1.03,1620.0,2.7,32.81,-117.01,1.935
3.7292,14.0,5.423931623931623,1.0239316239316238,1451.0,2.4803418803418804,32.81,-117.02,1.8219999999999998
4.0616,13.0,5.157894736842105,1.0197368421052628,2814.0,3.702631578947369,32.59,-117.06,1.4880000000000002
3.8529,17.0,4.916967509025271,1.023465703971119,2213.0,3.9945848375451263,32.58,-117.06,1.4769999999999999
2.6985,16.0,4.258389261744966,0.9463087248322148,1609.0,5.399328859060403,32.57,-117.06,1.565
5.0311,14.0,5.872817955112219,1.0124688279301746,1883.0,4.695760598503741,32.58,-117.04,1.521
5.3072,25.0,5.921409214092141,1.002710027100271,1558.0,4.222222222222221,32.58,-117.05,1.327
3.0284,25.0,4.240802675585283,0.94314381270903,991.0,3.31438127090301,32.57,-117.06,1.236
4.6364,17.0,6.16986301369863,1.0356164383561643,1776.0,4.865753424657535,32.57,-117.06,1.411
2.875,17.0,4.417040358744393,1.0448430493273542,811.0,3.636771300448431,32.56,-117.05,1.345
2.5625,23.0,4.58909090909091,1.069090909090909,5176.0,18.82181818181818,32.56,-116.97,1.5330000000000001
1.6348,15.0,3.4043209876543212,1.0,2511.0,3.875,32.55,-117.04,0.932
1.7301,5.0,3.1649122807017545,1.08187134502924,3148.0,3.6818713450292404,32.56,-117.06,1.25
1.2667,7.0,3.326241134751773,1.053191489361702,1187.0,4.209219858156028,32.54,-117.04,0.675
2.0734,21.0,3.833605220228385,1.0880913539967374,1621.0,2.6443719412724307,32.59,-117.1,0.875
2.25,17.0,3.8603773584905667,1.0547169811320756,1585.0,2.9905660377358485,32.58,-117.1,1.328
4.8646,29.0,5.150485436893204,0.9805825242718448,759.0,3.684466019417476,32.58,-117.1,1.368
4.3601,26.0,6.298387096774193,0.9973118279569892,1221.0,3.282258064516129,32.57,-117.1,1.449
2.5859,17.0,4.814634146341462,1.0308943089430895,1911.0,3.107317073170732,32.57,-117.07,1.314
2.7361,14.0,4.206611570247934,0.9834710743801652,1224.0,3.371900826446281,32.57,-117.07,0.9359999999999999
2.7048,8.0,4.228404099560762,0.9692532942898976,2441.0,3.57393850658858,32.59,-117.08,1.53
3.9698,15.0,5.394833948339484,1.011070110701107,1002.0,3.697416974169742,32.58,-117.08,1.4269999999999998
3.8194,25.0,6.180769230769231,1.0769230769230769,899.0,3.457692307692308,32.58,-117.07,1.344
3.0273,12.0,4.706422018348624,1.040366972477064,1785.0,3.2752293577981653,32.58,-117.09,1.3530000000000002
4.5547,10.0,6.28,1.0514285714285714,1645.0,4.7,32.57,-117.09,1.607
5.1478,17.0,5.1034482758620685,0.9540229885057472,357.0,4.103448275862069,32.57,-117.09,1.389
3.9583,8.0,5.550552251486831,1.0339847068819032,4797.0,4.075615972812234,32.55,-117.09,1.444
2.9286,20.0,4.507142857142857,1.2178571428571427,1819.0,3.248214285714285,32.56,-117.12,2.577
3.0217,26.0,4.146341463414634,0.9420731707317072,869.0,2.649390243902439,32.58,-117.12,1.3159999999999998
2.3824,27.0,4.533795493934141,1.024263431542461,1889.0,3.2738301559792027,32.58,-117.1,1.276
2.1773,17.0,4.04,1.068,1529.0,3.0580000000000003,32.59,-117.11,1.432
3.3906,36.0,5.0785340314136125,1.044502617801047,1076.0,2.8167539267015713,32.58,-117.16,1.4780000000000002
8.7991,10.0,9.287153652392949,1.4571788413098237,1900.0,2.392947103274559,32.63,-117.13,4.785
3.5357,26.0,6.468,1.1159999999999999,2745.0,10.98,32.63,-117.17,0.675
7.3669,16.0,11.29310344827586,2.727969348659004,873.0,1.6724137931034482,32.68,-117.17,1.875
3.2121,37.0,4.6172106824925825,1.0623145400593472,1304.0,1.934718100890208,32.69,-117.18,3.208
5.3177,40.0,7.075949367088607,1.0474683544303798,767.0,2.4272151898734178,32.69,-117.17,5.00001
4.7891,19.0,4.693467336683417,1.3433835845896147,1159.0,1.9413735343383585,32.69,-117.17,3.346
4.5189,45.0,5.6370106761565815,1.0640569395017794,1341.0,2.386120996441281,32.69,-117.17,4.2219999999999995
3.6759,44.0,5.4294478527607355,1.051124744376278,1102.0,2.25357873210634,32.7,-117.18,3.688
6.3612,35.0,7.038554216867469,1.055421686746988,1042.0,2.510843373493976,32.69,-117.19,4.827
